name,description,category,influenceDistance,pct,x,y,z
Knowledge Element 560,Bonnie,0,72.9402,0.08346709470304976,-3.8742065,-1.3561916,-2.721836
Knowledge Element 561,Bonnie,0,78.5202,0.08186195826645265,-4.2705326,-0.8311291,-2.9853973
Knowledge Element 562,Bonnie,0,82.209,0.08025682182985554,-4.298668,-0.7993927,-2.837391
Knowledge Element 563,Bonnie,0,87.1324,0.07865168539325842,-4.0094395,-0.48254204,-2.7060966
Knowledge Element 564,Bonnie,0,81.0883,0.07624398073836276,-4.148264,-0.17173195,-2.6768303
Knowledge Element 565,Bonnie,0,56.7441,0.0738362760834671,-4.0735664,-0.12987328,-2.8570251
Knowledge Element 566,Bonnie,0,89.1256,0.07223113964686999,-4.3011703,0.20887566,-2.8417397
Knowledge Element 567,Bonnie,0,160.038,0.07624398073836276,-4.313532,0.6585388,-2.696701
Knowledge Element 568,Bonnie,0,197.577,0.3683788121990369,-3.798069,1.3513641,-2.506691
Knowledge Element 569,Bonnie,0,100.884,0.07062600321027288,-0.74790573,3.44697,5.53104
Knowledge Element 570,Bonnie,0,96.706,0.06902086677367576,-3.6415634,-0.4728775,-1.0605736
Knowledge Element 571,Bonnie,0,105.371,0.06741573033707865,-0.62683487,5.9871597,7.3694344
Knowledge Element 572,Bonnie,0,75.3372,0.06500802568218299,-1.1076946,4.316635,7.189583
Knowledge Element 573,Bonnie,0,63.3448,0.06260032102728733,-0.4594078,4.897896,7.0013237
Knowledge Element 574,Bonnie,0,95.7788,0.060995184590690206,0.32261848,4.555496,5.4288826
Knowledge Element 575,Bonnie,0,80.25,0.0593900481540931,-0.83849335,6.504772,6.705261
Knowledge Element 576,Bonnie,0,85.5373,0.05778491171749599,-0.5474129,5.2653313,7.8229675
Knowledge Element 577,Bonnie,0,77.989,0.05537720706260032,0.16685486,5.1309547,6.945961
Knowledge Element 578,Bonnie,0,90.4762,0.052969502407704656,-0.33406258,5.60215,5.910713
Knowledge Element 579,Bonnie,0,81.0571,0.051364365971107544,-1.0173855,4.520691,7.1713905
Knowledge Element 580,Bonnie,0,57.1883,0.04975922953451043,-0.745203,4.761795,7.224369
Knowledge Element 581,Bonnie,0,50.0689,0.04735152487961477,-0.17220306,5.3697624,7.4329414
Knowledge Element 582,Bonnie,0,83.5244,0.0449438202247191,0.7440281,5.431942,7.2404137
Knowledge Element 583,Bonnie,0,119.083,0.04333868378812199,1.9229183,4.9711533,6.277096
Knowledge Element 584,Bonnie,0,140.206,0.06500802568218299,-0.2178669,3.5475311,5.961006
Knowledge Element 585,Bonnie,0,94.5318,0.04173354735152488,-1.0970631,6.256092,6.854679
Knowledge Element 586,Bonnie,0,209.666,0.37479935794542535,-0.73228645,6.3682823,6.9708824
Knowledge Element 587,Bonnie,0,244.242,0.43258426966292135,0.45663834,3.9325752,7.694702
Knowledge Element 588,Bonnie,0,248.614,0.3828250401284109,-2.7140408,3.3518753,6.4062843
Knowledge Element 589,Bonnie,0,222.637,0.2752808988764045,-2.2395306,5.7382507,6.2581825
Knowledge Element 590,Bonnie,0,131.018,0.04735152487961477,-2.8331642,-1.3262653,-2.6372414
Knowledge Element 591,Bonnie,0,133.48,0.03932584269662921,-3.1876202,-1.3521652,-2.7768784
Knowledge Element 592,Bonnie,0,110.221,0.03531300160513644,-4.1032143,-1.062891,-1.8887863
Knowledge Element 593,Bonnie,0,136.237,0.03691813804173355,-4.199335,-0.3336258,-2.5434875
Knowledge Element 594,Bonnie,0,167.884,0.03932584269662921,-4.3488503,-0.06541824,-2.8220901
Knowledge Element 595,Bonnie,0,199.12,0.31380417335473515,-9.815662,-6.483555,-9.160803
Knowledge Element 596,Bonnie,0,140.769,0.033707865168539325,1.0988712,5.6009827,7.1731606
Knowledge Element 597,Bonnie,0,183.656,0.05537720706260032,-6.043108,5.0802917,-3.3765373
Knowledge Element 598,Bonnie,0,173.118,0.09069020866773676,-4.652441,1.704443,-2.797367
Knowledge Element 599,Bonnie,0,184.829,0.11476725521669343,-0.28863144,3.443201,5.7756653
Knowledge Element 600,Bonnie,0,223.065,0.5449438202247191,-0.4272766,6.775669,6.7816353
Knowledge Element 601,Bonnie,0,216.397,0.3041733547351525,-3.3735447,1.383482,8.206375
Knowledge Element 602,Bonnie,0,134.364,0.03210272873194221,-2.5583096,0.14594078,8.005093
Knowledge Element 603,Bonnie,0,96.0777,0.030497592295345103,-2.7359009,0.2646923,8.110352
Knowledge Element 604,Bonnie,0,100.384,0.028892455858747994,-2.6761494,0.6562309,7.8692017
Knowledge Element 605,Bonnie,0,98.0266,0.027287319422150885,-2.3950253,0.54629326,7.780876
Knowledge Element 606,Bonnie,0,101.77,0.024879614767255216,-2.1171265,0.11730003,7.6902924
Knowledge Element 607,Bonnie,0,139.31,0.021669341894060994,-1.9465065,0.27018166,7.6065216
Knowledge Element 608,Bonnie,0,146.352,0.021669341894060994,-1.6225834,3.9746017,6.9729385
Knowledge Element 609,Bonnie,0,159.05,0.024879614767255216,-0.7539902,4.9540367,4.8223686
Knowledge Element 610,Bonnie,0,156.048,0.019261637239165328,-0.9043865,5.0285873,4.5729027
Knowledge Element 611,Bonnie,0,188.68,0.21348314606741572,-0.9018707,4.5558205,7.245945
Knowledge Element 612,Bonnie,0,219.195,0.5497592295345104,2.308092,4.7288704,7.1153145
Knowledge Element 613,Bonnie,0,124.209,0.01765650080256822,4.8206463,1.2054062,7.146126
Knowledge Element 614,Bonnie,0,117.018,0.016051364365971106,3.8145618,3.0075684,8.223309
Knowledge Element 615,Bonnie,0,88.4249,0.014446227929373997,5.8903904,4.730011,8.623554
Knowledge Element 616,Bonnie,0,56.9137,0.012841091492776886,6.3515797,3.9106789,7.486534
Knowledge Element 617,Bonnie,0,56.8339,0.011235955056179775,5.940954,3.7140045,8.161522
Knowledge Element 618,Bonnie,0,103.183,0.009630818619582664,6.293627,1.6513958,6.695366
Knowledge Element 619,Bonnie,0,121.87,0.008025682182985553,6.1259403,3.1287937,5.6263733
Knowledge Element 620,Bonnie,0,107.253,0.006420545746388443,6.7397556,0.3993168,4.9866486
Knowledge Element 621,Bonnie,0,82.7821,0.004815409309791332,7.2190876,3.6351357,6.7211113
Knowledge Element 622,Bonnie,0,88.3891,0.0032102728731942215,5.338949,3.0833569,4.7006493
Knowledge Element 623,Bonnie,0,100.568,0.0016051364365971107,5.562399,3.5898685,8.442352
Knowledge Element 624,Eric,1,161.397,0.908256880733945,5.49016,1.4492702,6.9773445
Knowledge Element 625,Eric,1,155.74,0.8944954128440367,5.2638073,-2.2780838,0.9258537
Knowledge Element 626,Eric,1,139.077,0.8807339449541285,5.6291943,-3.111021,0.5467262
Knowledge Element 627,Eric,1,140.489,0.8715596330275229,6.195116,-0.86296463,1.9232521
Knowledge Element 628,Eric,1,141.997,0.8623853211009175,6.8720226,0.42696762,5.46072
Knowledge Element 629,Eric,1,170.091,0.8486238532110092,5.4908237,-0.5029068,6.2287064
Knowledge Element 630,Eric,1,169.54,0.8486238532110092,3.319147,-1.7901039,6.935726
Knowledge Element 631,Eric,1,145.084,0.8348623853211009,3.135313,-3.6173592,6.593029
Knowledge Element 632,Eric,1,118.147,0.8256880733944955,3.5221577,-4.3131466,7.462452
Knowledge Element 633,Eric,1,123.515,0.8165137614678899,4.224695,-4.2308826,8.421795
Knowledge Element 634,Eric,1,118.351,0.8073394495412844,4.397753,-3.9496174,8.642616
Knowledge Element 635,Eric,1,108.638,0.7981651376146789,4.484579,-3.3854923,8.895138
Knowledge Element 636,Eric,1,188.045,0.963302752293578,4.6197033,-3.1352444,8.995632
Knowledge Element 637,Eric,1,246.79,0.9724770642201835,4.379629,4.014427,7.219692
Knowledge Element 638,Eric,1,251.067,0.944954128440367,5.8835697,4.116728,5.4417152
Knowledge Element 639,Eric,1,224.394,0.9311926605504587,0.591629,-4.0939198,3.8228722
Knowledge Element 640,Eric,1,179.007,0.8944954128440367,4.0236683,-5.0322647,1.3075256
Knowledge Element 641,Eric,1,130.551,0.7798165137614679,4.056658,-4.762722,-0.19558716
Knowledge Element 642,Eric,1,140.02,0.7706422018348624,4.2833195,-4.5907974,-0.28426743
Knowledge Element 643,Eric,1,115.357,0.7614678899082569,4.2765484,-4.5199013,-0.46538162
Knowledge Element 644,Eric,1,119.468,0.7431192660550459,4.841421,-4.003271,-0.18315887
Knowledge Element 645,Eric,1,91.534,0.7339449541284404,5.2413616,-4.0674343,0.121536255
Knowledge Element 646,Eric,1,103.225,0.7247706422018348,5.352499,-4.705456,0.29133606
Knowledge Element 647,Eric,1,112.68,0.7155963302752294,4.5984745,-4.7306004,0.43701172
Knowledge Element 648,Eric,1,128.023,0.7064220183486238,4.3673573,-4.7011604,0.36563492
Knowledge Element 649,Eric,1,100.13,0.6972477064220184,4.287916,-4.5525913,-0.34924698
Knowledge Element 650,Eric,1,153.766,0.6880733944954128,5.358698,-2.1972923,0.99194336
Knowledge Element 651,Eric,1,161.089,0.6788990825688074,6.0660267,-2.5328598,1.0388451
Knowledge Element 652,Eric,1,146.503,0.6697247706422018,6.2459126,-2.2447433,1.7918854
Knowledge Element 653,Eric,1,137.499,0.6605504587155964,6.142641,-5.0184746,0.564373
Knowledge Element 654,Eric,1,110.359,0.6467889908256881,-1.0333424,2.4449577,4.2679024
Knowledge Element 655,Eric,1,141.02,0.6330275229357798,-0.79426384,2.8877373,3.8266792
Knowledge Element 656,Eric,1,126.131,0.6467889908256881,9.971102,-1.2731056,1.3797302
Knowledge Element 657,Eric,1,98.5551,0.6238532110091743,9.810408,-1.3963585,1.3929634
Knowledge Element 658,Eric,1,69.8413,0.6146788990825688,9.843462,-1.3462162,1.3999901
Knowledge Element 659,Eric,1,79.9193,0.6055045871559633,9.842455,-1.3374882,1.3994713
Knowledge Element 660,Eric,1,102.819,0.5963302752293578,9.65848,-1.4676781,1.2548943
Knowledge Element 661,Eric,1,122.517,0.5825688073394495,9.044844,-1.7443123,1.0738678
Knowledge Element 662,Eric,1,116.675,0.5688073394495413,8.805208,-1.8411655,1.0531998
Knowledge Element 663,Eric,1,133.263,0.5596330275229358,7.4585285,-2.301197,1.1621437
Knowledge Element 664,Eric,1,133.204,0.5504587155963303,7.5575085,-1.6182747,1.3451042
Knowledge Element 665,Eric,1,100.355,0.5412844036697247,9.067255,-1.3393383,1.2209892
Knowledge Element 666,Eric,1,100.38,0.5229357798165137,9.087645,-1.1048508,0.99913025
Knowledge Element 667,Eric,1,101.254,0.5045871559633027,8.476625,-0.34737396,0.77788925
Knowledge Element 668,Eric,1,145.109,0.4908256880733945,8.198351,-0.22283745,0.9453163
Knowledge Element 669,Eric,1,205.918,0.5825688073394495,1.6284332,3.9436493,-0.33994675
Knowledge Element 670,Eric,1,166.834,0.5229357798165137,8.075266,-4.155016,0.6712189
Knowledge Element 671,Eric,1,135.944,0.4908256880733945,8.241396,-3.8343582,1.2774811
Knowledge Element 672,Eric,1,101.093,0.47706422018348627,8.287775,-3.501667,1.665226
Knowledge Element 673,Eric,1,106.176,0.46788990825688076,8.273813,-3.4955654,1.5961189
Knowledge Element 674,Eric,1,89.7317,0.4541284403669725,8.206522,-3.4684734,1.6429253
Knowledge Element 675,Eric,1,97.7646,0.44036697247706424,8.171236,-3.4561768,1.7210808
Knowledge Element 676,Eric,1,91.8966,0.42660550458715596,8.233767,-3.5272484,1.8593864
Knowledge Element 677,Eric,1,82.1173,0.41284403669724773,8.168219,-3.7318306,2.019043
Knowledge Element 678,Eric,1,63.368,0.4036697247706422,8.130964,-3.8207016,2.117447
Knowledge Element 679,Eric,1,74.6134,0.38990825688073394,7.94932,-3.8674297,2.4454498
Knowledge Element 680,Eric,1,88.9825,0.3761467889908257,7.346693,-4.281046,3.5515518
Knowledge Element 681,Eric,1,95.416,0.3577981651376147,7.0407047,-4.5397167,4.1118965
Knowledge Element 682,Eric,1,102.281,0.3394495412844037,6.663992,-4.66918,4.539917
Knowledge Element 683,Eric,1,103.966,0.3577981651376147,6.0160275,-4.7418156,5.1662025
Knowledge Element 684,Eric,1,112.896,0.3577981651376147,5.1018047,-4.7242737,5.771393
Knowledge Element 685,Eric,1,100.289,0.3302752293577982,5.036516,-4.742239,5.7937584
Knowledge Element 686,Eric,1,170.899,0.7522935779816514,5.051111,-4.7081947,5.815895
Knowledge Element 687,Eric,1,232.185,0.9311926605504587,5.034151,-4.7939835,5.7113037
Knowledge Element 688,Eric,1,200.334,0.7889908256880734,2.4708538,5.4059258,-0.71655655
Knowledge Element 689,Eric,1,151.46,0.3211009174311927,-0.8786144,3.0362892,3.59906
Knowledge Element 690,Eric,1,153.086,0.3119266055045872,7.688669,-2.8906822,1.4146957
Knowledge Element 691,Eric,1,165.488,0.2981651376146789,7.8508472,-1.8847237,1.316288
Knowledge Element 692,Eric,1,282.74,1.0,6.044779,-4.8722095,0.53655624
Knowledge Element 693,Eric,1,309.72,0.9908256880733946,6.991678,-0.28640556,4.4159317
Knowledge Element 694,Eric,1,202.905,0.2798165137614679,2.692915,9.107456,-5.2282677
Knowledge Element 695,Eric,1,144.446,0.2798165137614679,2.3728657,9.481712,-5.517002
Knowledge Element 696,Eric,1,112.538,0.24770642201834864,5.004545,-4.260004,6.1868515
Knowledge Element 697,Eric,1,102.191,0.22018348623853212,6.765257,-2.4622726,1.3034897
Knowledge Element 698,Eric,1,122.02,0.21100917431192662,6.360697,0.42279053,1.4684029
Knowledge Element 699,Eric,1,121.005,0.19724770642201836,6.640375,0.24206924,5.1394234
Knowledge Element 700,Eric,1,170.577,0.1834862385321101,5.908903,-0.15672112,5.9405975
Knowledge Element 701,Eric,1,185.299,0.4541284403669725,3.193842,-3.4525375,6.432312
Knowledge Element 702,Eric,1,131.592,0.23394495412844038,5.25255,-4.839588,9.603497
Knowledge Element 703,Eric,1,127.333,0.25688073394495414,5.4054546,-4.796509,9.928696
Knowledge Element 704,Eric,1,115.669,0.14678899082568808,5.4256687,-4.7924423,9.835407
Knowledge Element 705,Eric,1,122.186,0.13761467889908258,5.417433,-4.789713,9.829464
Knowledge Element 706,Eric,1,165.777,0.38990825688073394,5.341795,-4.8270493,9.906158
Knowledge Element 707,Eric,1,218.877,0.9541284403669725,5.286131,-4.76997,10.0
Knowledge Element 708,Eric,1,170.862,0.16972477064220184,5.440119,-4.319807,9.35231
Knowledge Element 709,Eric,1,144.916,0.1559633027522936,3.2181149,-4.3499775,6.699131
Knowledge Element 710,Eric,1,116.851,0.16972477064220184,3.8357143,-4.478609,6.656334
Knowledge Element 711,Eric,1,160.925,0.11926605504587157,6.2493916,-0.8962631,2.0542526
Knowledge Element 712,Eric,1,218.808,0.2981651376146789,10.000002,-1.2514572,1.404171
Knowledge Element 713,Eric,1,259.343,0.981651376146789,8.976484,-1.7495003,1.0420341
Knowledge Element 714,Eric,1,253.468,0.9174311926605505,7.281004,-2.3021412,1.1071053
Knowledge Element 715,Eric,1,229.148,0.26605504587155965,1.5407715,4.0670795,-0.68706894
Knowledge Element 716,Eric,1,231.739,0.19724770642201836,6.276533,0.26327705,1.6831703
Knowledge Element 717,Eric,1,228.124,0.23394495412844038,3.454527,3.4829216,4.6768265
Knowledge Element 718,Eric,1,105.059,0.09174311926605505,-7.0569534,-9.460445,0.82663727
Knowledge Element 719,Eric,1,122.472,0.08256880733944955,-6.726734,-8.958128,0.41590118
Knowledge Element 720,Eric,1,115.087,0.06880733944954129,-6.4812107,-8.801205,0.16965485
Knowledge Element 721,Eric,1,110.191,0.045871559633027525,-6.0719547,-8.629658,-0.52373123
Knowledge Element 722,Eric,1,162.092,0.045871559633027525,-5.20821,-7.7779007,-1.2548904
Knowledge Element 723,Eric,1,214.366,0.06880733944954129,-4.8024864,-7.360483,-1.4217072
Knowledge Element 724,Eric,1,219.717,0.12844036697247707,-4.7333813,-1.3366337,-2.4869041
Knowledge Element 725,Eric,1,191.23,0.10550458715596331,-2.3652878,0.41988373,2.4732018
Knowledge Element 726,Eric,1,157.534,0.045871559633027525,3.566,-4.4251595,-1.1362648
Knowledge Element 727,Eric,1,143.272,0.027522935779816515,3.784689,-4.48851,-0.989624
Knowledge Element 728,Eric,1,250.791,0.5229357798165137,3.603941,-4.3940563,-1.1752892
Knowledge Element 729,Eric,1,210.126,0.42660550458715596,9.828501,-1.3009834,1.4115143
Knowledge Element 730,Eric,1,155.92,0.10550458715596331,9.933252,-1.1997528,1.5629921
Knowledge Element 731,Eric,1,98.7739,0.01834862385321101,4.9716625,2.7033691,3.952343
Knowledge Element 732,Eric,1,64.018,0.009174311926605505,4.9763584,3.1854134,4.2383003
Knowledge Element 733,Jon,2,115.785,0.43956043956043955,3.0698643,-5.026375,5.1725464
Knowledge Element 734,Jon,2,174.789,0.45054945054945056,3.182867,-4.8956413,5.1124535
Knowledge Element 735,Jon,2,192.964,0.5879120879120879,2.0126343,1.380785,2.0583725
Knowledge Element 736,Jon,2,122.012,0.34615384615384615,2.1390743,-4.4410133,6.3322334
Knowledge Element 737,Jon,2,224.064,0.5274725274725275,2.1848965,-4.322893,6.5375824
Knowledge Element 738,Jon,2,212.244,0.6483516483516484,-1.7806969,-0.5796776,7.1563644
Knowledge Element 739,Jon,2,162.851,0.5494505494505495,-6.682577,-8.591646,2.9524498
Knowledge Element 740,Jon,2,129.237,0.3241758241758242,-6.7590694,-8.432257,3.0496483
Knowledge Element 741,Jon,2,197.445,0.4010989010989011,2.7283878,-2.119213,3.8896942
Knowledge Element 742,Jon,2,227.542,0.3791208791208791,3.362383,-0.2668934,-2.4710732
Knowledge Element 743,Jon,2,193.542,0.2692307692307692,6.5485554,2.931612,3.8113747
Knowledge Element 744,Jon,2,165.753,0.24175824175824176,2.992609,-1.5659409,3.491291
Knowledge Element 745,Jon,2,151.44,0.3021978021978022,2.8465443,-1.6886902,3.570469
Knowledge Element 746,Jon,2,92.5844,0.23076923076923078,2.9430904,-1.5122929,3.4035492
Knowledge Element 747,Jon,2,103.719,0.21978021978021978,2.6408443,-1.3458748,3.0536995
Knowledge Element 748,Jon,2,179.623,0.3626373626373626,3.947916,-0.75078964,-1.6794052
Knowledge Element 749,Jon,2,248.016,0.7582417582417582,-6.647665,-8.619467,2.8202133
Knowledge Element 750,Jon,2,290.342,0.945054945054945,4.093939,1.8371086,7.460018
Knowledge Element 751,Jon,2,90.0528,0.2087912087912088,3.138235,-4.967407,5.2631493
Knowledge Element 752,Jon,2,162.651,0.3021978021978022,0.2673664,0.85798264,5.753029
Knowledge Element 753,Jon,2,173.022,0.42857142857142855,4.581785,-4.793289,5.461128
Knowledge Element 754,Jon,2,243.499,0.9340659340659341,5.296591,-2.3089771,0.9217491
Knowledge Element 755,Jon,2,238.417,0.5054945054945055,6.0449047,-0.7101631,1.9348183
Knowledge Element 756,Jon,2,150.786,0.2692307692307692,2.5801487,-0.9112873,4.1039124
Knowledge Element 757,Jon,2,135.842,0.1978021978021978,1.9508381,-0.417305,3.433155
Knowledge Element 758,Jon,2,297.021,0.9560439560439561,-0.7277317,2.8418427,3.7683678
Knowledge Element 759,Jon,2,164.505,0.4010989010989011,3.3596592,-4.484146,6.0979843
Knowledge Element 760,Jon,2,190.514,0.6263736263736264,2.3148499,-4.4373436,6.1559486
Knowledge Element 761,Jon,2,128.59,0.1813186813186813,-0.5276222,-0.48368645,7.513893
Knowledge Element 762,Jon,2,207.905,0.6923076923076923,0.055986404,-1.2790966,7.3952217
Knowledge Element 763,Jon,2,280.838,0.9230769230769231,1.2225323,-3.439991,6.7104187
Knowledge Element 764,Jon,2,298.6,0.8021978021978022,1.8594723,0.711504,-1.3915787
Knowledge Element 765,Jon,2,232.301,0.6373626373626373,3.3483715,4.1378803,3.8996544
Knowledge Element 766,Jon,2,252.453,0.5714285714285714,0.19958878,-0.06689072,6.576126
Knowledge Element 767,Jon,2,296.178,0.7692307692307693,6.783125,0.34648132,5.3575096
Knowledge Element 768,Jon,2,194.182,0.3241758241758242,5.3008785,-4.796591,9.667797
Knowledge Element 769,Jon,2,151.679,0.3791208791208791,5.2595882,-4.8843765,9.8661
Knowledge Element 770,Jon,2,237.043,0.8131868131868132,4.0784397,4.0689526,5.497177
Knowledge Element 771,Jon,2,246.205,0.6648351648351648,-6.536684,-6.1832314,2.3090324
Knowledge Element 772,Jon,2,117.711,0.16483516483516483,-7.3322525,-9.205374,0.2181015
Knowledge Element 773,Jon,2,225.035,0.5384615384615384,2.705162,1.1235199,6.1005554
Knowledge Element 774,Jon,2,216.535,0.489010989010989,3.1702747,-4.9234543,5.5233917
Knowledge Element 775,Jon,2,230.988,0.6153846153846154,3.1371174,-4.378023,7.092968
Knowledge Element 776,Jon,2,208.986,0.2692307692307692,1.9183292,-4.468357,6.2621727
Knowledge Element 777,Jon,2,249.389,0.7472527472527473,-2.8447666,-6.4013443,0.59625244
Knowledge Element 778,Jon,2,280.745,0.8461538461538461,2.538309,4.601158,7.097061
Knowledge Element 779,Jon,2,286.004,0.8791208791208791,4.5146313,4.452114,7.528816
Knowledge Element 780,Jon,2,276.487,0.7912087912087912,6.5949497,0.717289,7.807213
Knowledge Element 781,Jon,2,208.798,0.6648351648351648,3.3151264,-4.5071354,6.0128098
Knowledge Element 782,Jon,2,191.507,0.6813186813186813,2.5524025,-2.1129932,4.5797005
Knowledge Element 783,Jon,2,292.117,0.967032967032967,5.9936466,-0.8959236,1.921669
Knowledge Element 784,Jon,2,152.376,0.15384615384615385,3.1305485,-4.9493446,5.2653694
Knowledge Element 785,Jon,2,146.906,0.14285714285714285,-6.798191,-8.429197,3.1100693
Knowledge Element 786,Jon,2,172.504,0.12637362637362637,2.3298473,-0.39072418,3.9237404
Knowledge Element 787,Jon,2,136.607,0.12637362637362637,-6.7396564,-8.688831,2.9124527
Knowledge Element 788,Jon,2,207.066,0.34615384615384615,-6.7565594,-8.412836,3.0437164
Knowledge Element 789,Jon,2,209.658,0.2692307692307692,2.1788692,-0.84510994,4.200947
Knowledge Element 790,Jon,2,169.784,0.08791208791208792,5.591707,1.0047836,0.91825104
Knowledge Element 791,Jon,2,152.8,0.07692307692307693,5.0607357,4.159973,4.770466
Knowledge Element 792,Jon,2,251.549,0.7362637362637363,-7.0415955,-7.151161,1.2046509
Knowledge Element 793,Jon,2,243.564,0.5164835164835165,2.8825397,5.5823402,3.5696754
Knowledge Element 794,Jon,2,280.475,0.7252747252747253,1.1757717,3.8745842,-0.848526
Knowledge Element 795,Jon,2,310.481,0.8681318681318682,0.22370338,5.39254,3.0589333
Knowledge Element 796,Jon,2,248.104,0.8351648351648352,4.693384,-4.635195,5.853874
Knowledge Element 797,Jon,2,141.699,0.06593406593406594,-3.4132595,0.41702843,-0.30404282
Knowledge Element 798,Jon,2,213.949,0.489010989010989,-4.034792,-1.3616219,-3.0867043
Knowledge Element 799,Jon,2,196.566,0.1813186813186813,-3.3018608,5.2794914,-3.369484
Knowledge Element 800,Jon,2,255.613,0.989010989010989,3.0481777,-4.0999374,6.229889
Knowledge Element 801,Jon,2,218.862,0.6043956043956044,0.58379745,-4.122135,3.7235603
Knowledge Element 802,Jon,2,213.421,0.4725274725274725,3.5171528,-5.0978622,2.0883675
Knowledge Element 803,Jon,2,270.65,0.8571428571428571,3.509058,-4.9728127,-0.21025848
Knowledge Element 804,Jon,2,336.29,0.978021978021978,2.494358,0.884861,6.0406456
Knowledge Element 805,Jon,2,253.914,1.0,3.2199726,-4.5575943,6.0253944
Knowledge Element 806,Jon,2,269.262,0.8241758241758241,3.280592,-3.9919415,6.2499046
Knowledge Element 807,Jon,2,152.482,0.0989010989010989,4.9410877,-5.1238937,9.829067
Knowledge Element 808,Jon,2,300.286,0.9120879120879121,6.144659,-0.7877369,1.9049835
Knowledge Element 809,Jon,2,191.321,0.46153846153846156,4.8887424,-5.0659294,9.46225
Knowledge Element 810,Jon,2,318.136,0.8901098901098901,-1.9491272,-5.795183,2.8391647
Knowledge Element 811,Jon,2,281.478,0.5879120879120879,-3.2082634,5.246441,-3.3578491
Knowledge Element 812,Jon,2,225.662,0.7032967032967034,-2.6190758,2.8681316,6.184635
Knowledge Element 813,Jon,2,205.528,0.7142857142857143,-7.2714806,-9.490946,0.4884529
Knowledge Element 814,Jon,2,175.573,0.4175824175824176,-6.673067,-8.697184,2.7786064
Knowledge Element 815,Jon,2,228.881,0.7802197802197802,-6.605154,-9.840908,2.0950089
Knowledge Element 816,Jon,2,290.403,0.9010989010989011,2.2560463,-0.4084854,3.9559784
Knowledge Element 817,Jon,2,247.036,0.5604395604395604,-1.9273186,2.673565,-0.50144196
Knowledge Element 818,Jon,2,124.427,0.054945054945054944,-3.0893269,2.1483612,-2.4491577
Knowledge Element 819,Jon,2,130.71,0.04395604395604396,-3.1116123,2.1833267,-2.454605
Knowledge Element 820,Jon,2,144.579,0.03296703296703297,4.0374966,0.28726006,-4.101551
Knowledge Element 821,Jon,2,119.022,0.02197802197802198,8.854662,-0.63160706,0.5929985
Knowledge Element 822,Jon,2,136.432,0.01098901098901099,8.820578,-0.60655785,0.57406616
Knowledge Element 823,Jon,2,242.159,0.10989010989010989,-3.18149,-7.288082,0.0030899048
